id,name,group,path,time,tags,headers
"cv-md:Education","Education","header-2","Projects/career-ops/cv-md.md","2026-04-06 23:40","",""
"cv-md:Speaking and writing","Speaking and writing","header-2","Projects/career-ops/cv-md.md","2026-04-06 23:40","",""
"cv-md:Skills","Skills","header-2","Projects/career-ops/cv-md.md","2026-04-06 23:40","",""
"scan-md:scan.md","scan.md","header-1","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:📄 Content","📄 Content","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Modo: scan — Portal Scanner (D","Modo: scan — Portal Scanner (Descubrimiento de Ofertas)","header-1","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Ejecución recomendada","Ejecución recomendada","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Configuración","Configuración","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Estrategia de descubrimiento (","Estrategia de descubrimiento (3 niveles)","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Nivel 1 — Playwright directo (","Nivel 1 — Playwright directo (PRINCIPAL)","header-3","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Nivel 2 — Greenhouse API (COMP","Nivel 2 — Greenhouse API (COMPLEMENTARIO)","header-3","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Nivel 3 — WebSearch queries (D","Nivel 3 — WebSearch queries (DESCUBRIMIENTO AMPLIO)","header-3","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Workflow","Workflow","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Extracción de título y empresa","Extracción de título y empresa de WebSearch results","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:URLs privadas","URLs privadas","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Scan History","Scan History","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Resumen de salida","Resumen de salida","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Gestión de careers_url","Gestión de careers_url","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"scan-md:Mantenimiento del portals.yml","Mantenimiento del portals.yml","header-2","Projects/career-ops/scan-md.md","2026-04-06 23:40","",""
"deep-md:deep.md","deep.md","header-1","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:📄 Content","📄 Content","header-2","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:Modo: deep — Deep Research Pro","Modo: deep — Deep Research Prompt","header-1","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:Deep Research: [Empresa] — [Ro","Deep Research: [Empresa] — [Rol]","header-2","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:1. Estrategia AI","1. Estrategia AI","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:2. Movimientos recientes (últi","2. Movimientos recientes (últimos 6 meses)","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:3. Cultura de engineering","3. Cultura de engineering","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:4. Retos probables","4. Retos probables","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:5. Competidores y diferenciaci","5. Competidores y diferenciación","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"deep-md:6. Ángulo del candidato","6. Ángulo del candidato","header-3","Projects/career-ops/deep-md.md","2026-04-06 23:40","",""
"story-bank-md:story-bank.md","story-bank.md","header-1","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:📄 Content","📄 Content","header-2","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:Story Bank — Master STAR+R Sto","Story Bank — Master STAR+R Stories","header-1","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:How it works","How it works","header-2","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:Stories","Stories","header-2","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"story-bank-md:[Theme] Story Title","[Theme] Story Title","header-3","Projects/career-ops/story-bank-md.md","2026-04-06 23:40","",""
"FUNDING-yml:FUNDING.yml","FUNDING.yml","header-1","Projects/career-ops/FUNDING-yml.md","2026-04-06 23:40","",""
"FUNDING-yml:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/FUNDING-yml.md","2026-04-06 23:40","",""
"FUNDING-yml:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/FUNDING-yml.md","2026-04-06 23:40","",""
"FUNDING-yml:📄 Content","📄 Content","header-2","Projects/career-ops/FUNDING-yml.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:ARCHITECTURE.md","ARCHITECTURE.md","header-1","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:📄 Content","📄 Content","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Architecture","Architecture","header-1","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:System Overview","System Overview","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Evaluation Flow (Single Offer)","Evaluation Flow (Single Offer)","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Batch Processing","Batch Processing","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Data Flow","Data Flow","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:File Naming Conventions","File Naming Conventions","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Pipeline Integrity","Pipeline Integrity","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ARCHITECTURE-md:Dashboard TUI","Dashboard TUI","header-2","Projects/career-ops/ARCHITECTURE-md.md","2026-04-06 23:40","",""
"ofertas-md:ofertas.md","ofertas.md","header-1","Projects/career-ops/ofertas-md.md","2026-04-06 23:40","",""
"ofertas-md:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/ofertas-md.md","2026-04-06 23:40","",""
"ofertas-md:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/ofertas-md.md","2026-04-06 23:40","",""
"ofertas-md:📄 Content","📄 Content","header-2","Projects/career-ops/ofertas-md.md","2026-04-06 23:40","",""
"ofertas-md:Modo: ofertas — Comparación Mu","Modo: ofertas — Comparación Multi-Oferta","header-1","Projects/career-ops/ofertas-md.md","2026-04-06 23:40","",""
"portals-yml:portals.yml","portals.yml","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:📄 Content","📄 Content","header-2","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:Portal Scanner Configuration","Portal Scanner Configuration","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:Used by /career-ops scan to di","Used by /career-ops scan to discover new offers automatically.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:# Strategy (3 levels):","# Strategy (3 levels):","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:1. Playwright → careers_url of","1. Playwright → careers_url of each company (real-time, reliable)","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:2. Greenhouse API → structured","2. Greenhouse API → structured JSON (fast, Greenhouse-only)","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:3. WebSearch with site: filter","3. WebSearch with site: filters (broad discovery, may be stale)","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:# IMPORTANT: Each company in t","# IMPORTANT: Each company in tracked_companies MUST have careers_url.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:# HOW TO CUSTOMIZE:","# HOW TO CUSTOMIZE:","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:1. Copy this file to portals.y","1. Copy this file to portals.yml in the project root","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:2. Edit title_filter.positive ","2. Edit title_filter.positive with YOUR target role keywords","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:3. Add/remove companies in tra","3. Add/remove companies in tracked_companies","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:4. Adjust search_queries for y","4. Adjust search_queries for your preferred job boards","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:5. Set enabled: false on compa","5. Set enabled: false on companies you don't care about","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:-- Title filter --","-- Title filter --","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:The scanner uses these keyword","The scanner uses these keywords to decide if a title is relevant.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:At least 1 positive must match","At least 1 positive must match AND 0 negatives must match (case-insensitive).","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:-- Search queries --","-- Search queries --","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:Each query triggers a WebSearc","Each query triggers a WebSearch. Use site: to filter by portal.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:The scanner extracts title, UR","The scanner extracts title, URL, and company from results.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:-- Tracked companies --","-- Tracked companies --","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:Companies whose career pages a","Companies whose career pages are checked directly.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:scan_method: playwright (defau","scan_method: playwright (default), websearch, greenhouse_api","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-yml:For Greenhouse companies, add ","For Greenhouse companies, add api: field for faster structured JSON access.","header-1","Projects/career-ops/portals-yml.md","2026-04-06 23:40","",""
"portals-example-yml:portals.example.yml","portals.example.yml","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:📋 Metadata","📋 Metadata","header-2","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:🔗 Related Files","🔗 Related Files","header-2","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:📄 Content","📄 Content","header-2","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:Portal Scanner Configuration","Portal Scanner Configuration","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:Used by /career-ops scan to di","Used by /career-ops scan to discover new offers automatically.","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:# Strategy (3 levels):","# Strategy (3 levels):","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:1. Playwright → careers_url of","1. Playwright → careers_url of each company (real-time, reliable)","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:2. Greenhouse API → structured","2. Greenhouse API → structured JSON (fast, Greenhouse-only)","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:3. WebSearch with site: filter","3. WebSearch with site: filters (broad discovery, may be stale)","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:# IMPORTANT: Each company in t","# IMPORTANT: Each company in tracked_companies MUST have careers_url.","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:# HOW TO CUSTOMIZE:","# HOW TO CUSTOMIZE:","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:1. Copy this file to portals.y","1. Copy this file to portals.yml in the project root","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:2. Edit title_filter.positive ","2. Edit title_filter.positive with YOUR target role keywords","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:3. Add/remove companies in tra","3. Add/remove companies in tracked_companies","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:4. Adjust search_queries for y","4. Adjust search_queries for your preferred job boards","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:5. Set enabled: false on compa","5. Set enabled: false on companies you don't care about","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:-- Title filter --","-- Title filter --","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:The scanner uses these keyword","The scanner uses these keywords to decide if a title is relevant.","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
"portals-example-yml:At least 1 positive must match","At least 1 positive must match AND 0 negatives must match (case-insensitive).","header-1","Projects/career-ops/portals-example-yml.md","2026-04-06 23:40","",""
